ID	6165	5665	6529	6930	6703	5821	6679	6627	6531	A1D6	6588	6463	6302	6164	3779	6855	6306	5255	A0X9	6626	5540	6295	5665	6650	6924	6920	6716	6532	6140	6536	6782	3660	6541	6747	2675	6927	6780	5796	6570	5860	5661	3663	5349	3511	6889	6677	4105	6805	4743	6746	5797	A0XD	6598	6650	6304	A1D7	6780	6674	6717	5861	6141	3655	6586	6534	6625	5666	3489	5403	A1D9	6854	5254	6601	6719	6928	6718	3496	6197	A1D4	5661	5913	6168	5537	6932	A1DB	A1D0	6169
hsa-mir-103-1-as	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-103-2	8.676088	19.202243	11.041638	3.501750	6.864519	12.702595	5.823530	2.476540	6.418637	7.145803	15.439846	7.007625	1.488590	4.056830	19.651464	5.059681	13.788244	5.494288	19.114743	11.699169	7.024037	10.450898	8.779146	17.762979	5.852300	11.797654	6.425445	7.760309	11.467568	10.824771	14.530791	5.832104	3.794085	13.172768	7.093261	6.383949	17.005156	4.985345	8.517704	6.300817	10.718902	21.102560	5.121305	9.280554	7.001975	14.316674	4.917042	3.325340	9.992785	15.061640	10.789395	14.191231	16.042707	10.552764	6.539968	8.921084	17.358945	6.564981	3.319773	4.539172	11.282494	10.523176	12.164122	6.079353	21.351456	9.708878	4.532285	3.804997	12.255999	6.360402	9.641511	7.786418	4.998635	7.865875	6.715588	9.519029	9.181005	9.191648	7.290019	6.459809	5.678501	20.308898	9.597373	27.080978	12.002067	8.461928
hsa-mir-103-2-as	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-105-1	1.239441	0.000000	0.000000	0.000000	0.000000	76.215568	0.000000	0.232176	0.000000	0.204166	0.000000	44.106814	0.114507	1.893187	0.000000	0.000000	0.000000	0.000000	0.000000	2.339834	0.936538	23.910387	0.000000	0.201852	0.000000	0.000000	0.152987	0.000000	0.000000	0.150344	0.000000	1.944035	0.000000	0.763639	0.000000	0.000000	63.509052	0.000000	0.000000	0.000000	0.000000	0.000000	0.160041	0.000000	0.000000	0.330385	0.378234	0.166267	0.000000	0.000000	15.536729	0.228891	0.000000	0.172996	0.000000	0.114373	87.879659	0.000000	0.000000	0.216151	0.000000	0.000000	0.000000	0.675484	0.254184	5.510444	0.206013	0.092805	0.576753	0.000000	0.000000	0.000000	0.470460	0.245809	0.353452	25.477400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.643485	1.967890
hsa-mir-105-2	0.000000	0.685794	0.000000	0.000000	0.000000	66.806238	0.097059	0.077392	0.401165	0.000000	0.000000	40.809109	0.114507	0.811366	0.202592	0.000000	0.000000	1.098858	0.000000	0.000000	2.341346	24.702122	0.000000	0.000000	0.000000	0.000000	0.305974	0.000000	0.000000	0.300688	0.143869	2.673048	0.000000	0.190910	0.656783	0.000000	61.426788	0.000000	0.000000	0.000000	0.487223	0.000000	0.320082	0.000000	0.000000	0.110128	0.189117	0.166267	0.000000	0.000000	19.636699	0.000000	0.000000	0.000000	1.154112	0.114373	81.008410	0.111271	0.000000	0.000000	0.184959	0.457529	0.000000	1.350967	0.254184	7.347259	0.206013	0.092805	0.000000	0.244631	0.000000	0.000000	0.176422	0.983234	0.000000	24.917457	0.000000	0.000000	0.000000	0.269159	0.138500	0.423102	0.000000	0.000000	5.358066	2.164679
hsa-mir-106a	4.461988	13.715888	9.518653	3.501750	3.718281	7.527463	7.085295	7.197446	16.046593	18.987419	18.606993	3.297706	5.954361	7.302294	9.319251	6.159612	35.396686	2.197715	15.829396	21.058503	10.458011	34.677979	13.168718	26.038912	12.108206	10.814517	6.578432	21.556413	30.130472	14.433028	10.358584	6.804121	4.483919	16.227323	6.961904	10.803607	24.640124	4.218369	12.024994	7.783362	24.361141	15.421102	2.400612	16.461935	13.537152	14.536931	14.562009	6.983214	13.093994	19.580132	6.473637	11.902323	20.897737	26.987397	8.848192	12.237897	28.931575	9.012941	1.991864	4.323021	9.987782	6.405411	20.003222	4.390644	19.317984	25.715407	4.532285	4.733045	13.842070	11.986911	8.765010	6.674073	3.352026	8.111684	5.301780	22.957657	17.979467	17.808818	8.798298	8.074762	7.063502	8.885143	20.179092	24.326980	27.647618	5.313304
hsa-mir-106b	360.429501	1014.289898	372.179338	434.954170	313.479713	518.454047	440.064762	192.164056	696.823296	616.376547	1036.449121	713.128867	122.007139	590.133572	337.518960	369.796695	1291.567439	1309.838292	560.898226	1206.886224	477.010170	1570.168198	717.256201	942.043437	632.653774	466.007353	635.660120	548.969991	1397.918974	538.682695	550.012035	469.727371	286.165995	505.910659	448.188985	566.943812	753.432525	299.504188	551.646597	493.563963	1253.137106	412.311558	630.880799	623.785794	868.867320	372.013280	629.759602	312.249430	588.885129	1105.273331	697.858089	521.184418	1503.159463	1114.960083	921.366115	711.628015	681.338592	362.854311	221.096893	474.451592	642.362325	595.703250	774.719387	719.896692	788.987123	429.027446	278.323483	330.663525	747.615956	590.294222	467.175037	494.993730	492.983034	654.342479	534.242695	599.138864	711.145319	794.503088	480.638465	464.567946	323.536072	573.514827	562.307622	2362.471089	699.763366	722.018961
hsa-mir-107	138.817414	102.183364	90.427205	53.447758	49.195721	68.688104	43.385300	29.563701	68.198020	41.649823	74.823867	49.877799	16.030971	71.941123	68.678828	63.356007	110.717540	90.106325	105.728420	54.284142	38.241980	57.004896	80.329183	66.611171	43.791346	92.742673	27.384636	79.615020	101.634128	62.693465	68.913357	54.432970	65.534197	60.327460	49.258754	82.009196	103.766156	57.523212	68.642674	85.987614	106.214576	112.005896	38.569831	83.966915	114.832393	47.134898	57.491567	37.160675	81.320591	114.970517	126.020137	69.353921	137.207366	78.540245	89.636035	70.682435	62.926176	39.278618	33.861686	89.702693	92.479459	75.034818	70.822219	118.209637	57.445583	66.387733	46.558925	47.516061	68.777784	67.762743	45.578052	66.105102	45.164138	132.982450	61.147196	55.434343	82.246500	65.299000	86.726083	85.054155	51.245011	129.892329	95.481557	118.421904	72.441047	70.647263
hsa-mir-10a	64375.832285	76854.233717	43504.813773	52397.233323	24534.935970	92593.446402	44362.487963	24734.060193	70175.361179	44689.035072	43285.805002	102140.252250	21139.755085	32546.326297	91410.304539	74231.901906	103541.685360	55540.659930	66967.604394	55109.167281	281319.557479	187229.256433	172175.726891	146538.722083	18480.553313	28301.917709	201579.527430	149992.397772	28232.027117	139104.319369	52846.905740	119620.825763	106448.001661	117773.901463	41528.282406	94171.110468	40265.780177	193803.753044	53915.062457	20690.275456	69148.124996	84143.211712	51609.954345	176950.661924	193463.951809	35345.997129	163444.554300	83293.117502	76239.432630	23922.653459	88769.749988	33454.683621	12971.795443	188136.582524	146008.253440	150312.603936	29223.422280	22477.828723	29989.392218	91867.229639	81477.732981	142853.940151	165356.635826	54784.087564	58056.132977	82490.300962	27241.503202	57006.094677	146758.526102	79315.190205	46349.373302	41398.002132	90042.119087	27150.542524	46112.584711	12207.314366	65982.732825	211747.232739	95692.051517	75976.507827	34999.234787	67771.639977	54604.622685	13562.980028	217182.759117	71801.233631
hsa-mir-10b	21499.594951	48928.686299	76959.072076	36911.759041	49838.412077	23165.768860	28066.018255	39179.178549	37341.223978	26569.524580	44552.664126	34336.948855	39109.213909	22868.352072	42777.185420	19926.344242	31561.701774	80624.282995	92914.374018	21523.194304	209280.719861	22686.998624	51765.793464	16784.602081	14884.416073	22894.659398	68645.326437	21728.289746	21515.180474	39444.412622	34303.745621	26082.140810	20772.501023	39461.985969	30982.968293	12229.191640	21801.304122	50241.923453	22682.812893	26108.854142	37119.070925	49201.430429	58445.296537	15395.775845	44687.072393	28433.135789	63781.976848	30457.122026	42997.918055	47748.159342	13072.215581	30417.302316	28693.859759	20926.650331	56947.350563	18604.005887	18235.933378	31497.779367	36763.721342	40845.202549	66124.663051	19424.409741	37938.543614	49588.605131	35291.160142	17551.027370	38003.001197	24605.523891	43642.315726	17305.185782	45238.846525	21032.069079	29846.556017	36421.213675	43275.425525	32749.938196	47678.869880	17731.263783	50101.280982	21206.746194	64559.019364	35395.659650	12224.592309	57912.901148	16803.536666	40434.832918
hsa-mir-1178	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.204166	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
