ID	5664	6533	4948	6807	6293	6715	4751	5660	6605	5914	6651	6310	5863	6649	6320	6321	6137	6781	6537	6539	6299	3712	6654	6460	6298	6459	6461	5539	6309	6704	5348	A0XF	6899	6172	6922	5344	6386	3697	4952	A1HA	4950	5667	6680	5541	6926	6307	6162	6317	6888	6196	6538	6167	5538	6781	6608	6535	6931	6311	A1DA	6322
hsa-let-7g	317.444626	538.937318	392.116506	498.590764	536.410774	1211.709766	915.903803	591.327825	744.700226	578.102035	270.746734	454.398240	573.617289	668.509585	440.290736	492.877476	919.745077	615.101305	392.242073	672.583918	1082.733694	492.287421	297.471561	680.714335	534.361347	423.813741	889.205557	491.625920	1007.977430	712.158669	266.310488	1135.941408	341.048030	625.971632	475.537380	411.368452	772.897529	506.699759	537.448413	645.222353	474.601914	389.237074	868.272812	648.361224	391.812851	747.772069	467.952042	616.945105	767.685824	560.009118	532.634570	270.902440	376.161208	484.702591	1364.917339	434.523443	532.471232	423.817557	610.851167	788.358377
hsa-let-7i	742.534834	319.065349	547.178225	427.248514	209.577203	215.495073	329.856190	295.513217	641.719675	491.977779	227.255743	317.590168	412.836969	398.696707	326.613051	410.566608	396.274405	655.518640	404.470243	222.748889	799.641500	385.209236	389.735467	253.111975	383.697923	235.492844	491.000749	399.927669	288.494489	418.941599	342.203094	747.846263	346.025254	309.951047	204.463151	409.090104	315.769782	351.999390	473.406663	290.404832	387.318803	218.211207	249.288619	440.982600	321.460544	353.923432	654.399894	418.952910	297.035626	608.564822	149.087901	423.332461	416.437801	910.350039	286.535097	338.623266	338.660836	446.630046	328.581650	271.677386
hsa-mir-1-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.229706	1.396001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.069163	0.550443	0.000000	0.419306	0.000000	0.000000	0.000000	0.420483	0.000000	0.181692	0.000000	0.000000	0.149352	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.755637	0.110061	0.000000	0.150005	0.000000	0.229051	0.000000	0.000000	0.000000	0.248895	0.252786	0.000000	0.250234	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1-2	17.574789	14.858928	6.693312	130.911521	15.436281	12.343393	51.082545	12.809089	47.114068	3.940325	239.200452	611.971823	41.869875	131.443439	15.381336	53.008199	19.304461	17.682584	2.508343	24.474495	2.974973	15.880239	115.779445	168.435515	27.316939	240.786585	34.842921	26.970074	14.345030	218.651353	60.792527	40.880809	26.184525	8.901988	136.358552	48.351615	17.230200	8.968137	11.929346	13.912265	31.172539	391.168147	44.794909	29.310688	64.952130	12.908149	50.620363	16.558700	23.034013	9.711141	33.849674	173.832577	8.129221	8.257711	11.322056	1.550946	13.191284	11.818518	11.138361	10.208484
hsa-mir-100	9414.594764	873.062391	1965.044738	3889.410455	320.005985	862.494600	1599.132843	1925.733505	2081.026513	1053.755609	5202.609827	1579.749334	2691.116441	3174.216007	2189.677345	1339.033196	1241.644011	6065.126219	929.968015	568.180058	4843.569642	683.984597	2431.852488	1668.851007	914.066795	2727.167520	2077.420259	2326.104669	477.848883	2557.800345	3201.412897	3238.668521	3305.092998	1656.983731	2144.398778	1787.237705	836.543777	1071.692411	500.404656	408.385218	1211.312930	1988.165211	877.187769	3617.776293	3088.301296	654.713321	4301.814637	1896.950404	354.792553	4839.789781	2947.908339	2552.634069	2450.590505	4891.567501	266.503768	1092.900130	1152.207878	1397.058783	295.459682	304.278672
hsa-mir-101-1	1952.998424	4181.181731	4847.073168	4969.204096	4125.049314	5690.818573	6638.861981	6133.745274	5819.052929	4970.439115	5864.316070	3688.408447	6480.619272	5556.007251	8486.171338	6907.857264	11731.072509	5789.993636	3780.072284	4683.303127	10108.176291	4251.366948	3882.138738	4709.497359	4624.337459	7409.507433	9041.737908	7682.618224	3854.668909	7443.957276	4880.659368	5642.278387	10588.719014	8087.051734	9523.143840	5785.232759	3741.766426	5699.811781	4969.514243	8998.825235	6971.738456	4584.954140	7697.790433	7997.189700	10757.752854	6550.735479	2711.739710	6627.040927	6090.605492	12060.832204	5141.665862	1711.530442	5335.355292	3813.811146	6282.347330	3359.349595	9030.448273	6291.024688	4154.608658	4454.850512
hsa-mir-101-2	8.787394	38.151300	60.239805	22.640348	56.401797	40.630336	30.680675	86.649719	26.815912	79.932316	21.745496	19.718510	42.149008	23.187044	127.376687	65.848694	75.322929	34.312633	42.328281	36.247038	55.585027	43.330368	14.939283	30.916541	33.830978	38.052038	55.464241	56.251869	19.126706	37.563181	35.298886	33.613109	29.863343	89.424519	27.032747	90.627634	36.570220	56.611367	35.788037	67.479961	39.485217	68.930897	53.049499	96.747307	41.851373	80.750978	58.179060	75.849528	17.189562	103.315748	99.308969	52.242461	44.525958	26.274534	33.791981	54.800101	23.845782	50.572264	56.864264	50.054500
hsa-mir-103-1	15239.538881	13986.467533	17583.050750	10144.787538	33335.539930	17577.506223	11803.494171	20738.819210	9765.647550	20780.713570	5159.042267	3160.720169	13278.053933	13665.450100	18954.612322	13398.563050	28195.527902	18518.927838	19404.224739	22241.430054	16668.931822	30101.220646	6049.095603	14561.323646	9183.954787	9570.401930	19828.821708	11149.685452	12947.823939	7770.252371	17298.807623	15582.129091	17793.142251	25182.106356	13088.180671	15381.129706	25153.981723	17231.715369	40048.696845	14340.915773	15614.325029	16833.076151	10757.932056	19269.022306	16977.406859	25872.133078	34805.736913	17235.113773	16127.246762	21752.550692	16584.100012	20065.065458	19304.497140	23348.551710	13964.274909	29024.408275	14569.518952	26593.040047	25869.136569	21827.713728
hsa-mir-103-1-as	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-103-2	5.492122	6.626278	8.924415	4.528070	10.686656	15.943550	8.254192	4.671550	6.703978	6.754844	1.684510	7.329004	4.466120	4.968652	7.450335	2.304704	15.869925	6.104702	7.211485	7.125486	11.899893	15.880239	4.357291	7.981421	6.934300	6.656486	4.622020	4.623441	19.126706	7.989184	5.098728	12.536781	7.141234	7.283445	7.467610	5.062996	9.845828	9.528646	14.440787	5.915451	6.234508	6.548855	10.235692	9.696769	5.850192	17.110802	4.581028	7.656173	13.751649	7.553109	7.466840	3.707530	7.574956	10.760047	13.760652	10.081151	11.415534	7.695779	17.586886	6.915424
hsa-mir-103-2-as	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-105-1	14.279516	0.000000	56.893149	22.439100	1.484258	0.514308	0.155739	0.753476	0.558665	0.000000	6.584904	0.000000	0.000000	0.150565	0.480667	0.000000	5.092588	0.000000	0.313543	0.619607	0.000000	0.000000	0.207490	9.449269	2.941824	0.209653	0.355540	0.000000	0.000000	0.000000	10.981876	0.726770	0.216401	0.000000	0.000000	0.000000	0.000000	0.000000	0.627860	7.558632	0.000000	0.000000	0.220122	1.322287	0.000000	126.980163	0.229051	0.356101	0.000000	0.000000	0.248895	0.000000	68.728865	0.500467	1.045113	0.258491	0.000000	0.000000	0.000000	108.670954
hsa-mir-105-2	12.082667	0.401593	60.239805	20.124753	2.077961	0.000000	0.000000	2.109732	0.000000	0.000000	6.508335	0.000000	0.000000	0.150565	0.000000	0.329243	3.671401	0.210507	0.000000	0.000000	0.000000	0.000000	0.000000	8.440124	1.681042	0.262066	0.000000	0.000000	0.000000	0.000000	10.785771	0.726770	0.432802	0.000000	0.149352	0.000000	0.000000	0.000000	0.000000	7.777723	0.259771	0.251879	0.000000	2.644573	0.000000	135.985848	0.458103	0.000000	0.687582	0.000000	0.497789	0.000000	72.054455	0.250234	0.696742	0.000000	0.000000	0.000000	0.000000	95.498717
hsa-mir-106a	9.885819	4.417519	6.414424	8.049901	7.718141	25.715402	7.475494	7.986844	9.869745	20.264531	4.364413	15.705008	6.140915	11.744087	7.690668	3.950922	14.922467	17.051063	15.990684	5.576467	23.016898	14.972797	3.458167	13.577591	11.767297	8.490951	12.443900	5.394015	21.358156	4.765478	0.980525	12.718474	6.708432	4.855630	16.578093	9.366543	11.604012	15.694240	15.696507	21.032715	7.793135	12.174154	6.383550	9.256007	9.150300	14.409096	7.787748	11.573285	21.658848	9.441387	18.667099	12.049471	6.651181	11.760982	52.952383	9.305678	9.893463	10.444272	48.950166	10.537790
hsa-mir-106b	828.211930	1070.445171	725.108759	327.832232	451.214375	1162.336193	672.794496	480.566879	640.043680	1012.100739	164.546021	344.986682	400.834271	377.768142	1101.447840	460.611616	656.825418	609.838632	603.883479	579.332993	829.078078	1411.072701	344.779291	716.676602	1176.519536	339.585608	612.239891	289.221936	1046.230843	434.779805	763.828682	1377.410719	442.323714	473.019287	373.231129	415.925149	852.719066	527.999085	1552.698512	858.945411	652.285389	399.983913	447.288719	474.480529	463.215193	1119.406681	537.125570	1117.089059	963.646827	577.273368	599.836128	202.987241	227.802932	585.546754	974.219331	447.964978	399.543683	587.627716	1653.753496	484.409011
hsa-mir-107	49.429094	50.801468	57.450925	59.267399	91.133430	69.431587	57.156384	109.404689	60.708245	72.614569	26.492752	20.591011	69.224860	62.936263	64.169010	56.629877	123.524867	170.721136	70.860678	85.505832	100.835936	146.551924	42.120479	54.402103	25.005505	42.716819	79.285421	43.922692	92.445748	40.786887	58.047058	91.391319	86.344013	96.707964	86.773624	44.301218	75.250260	80.713236	127.455640	65.289053	65.722104	49.032453	48.206806	75.590721	91.352996	72.645861	85.207127	73.890972	104.168744	83.488835	60.979191	29.828760	50.438119	98.842294	72.635341	69.275600	78.640344	87.402064	127.798037	49.395888
hsa-mir-10a	51275.545230	104979.126219	41937.222872	85664.031330	27180.025927	31127.466107	71863.796492	127162.758162	40711.955018	33142.640345	36203.187461	18443.263738	98200.488594	57670.545227	84657.430014	66766.954228	36718.625276	13946.295888	49398.985438	92154.530105	59023.626298	39310.171475	35757.658544	60812.101376	238789.968884	57690.348242	47406.282321	122455.694590	105538.297245	24735.354774	60246.570566	43677.782916	39850.466885	36893.481236	53634.463198	38037.278842	84573.556074	54687.701433	138980.643695	165625.401210	72770.994575	42402.576756	94536.077731	24055.700003	43007.910659	59002.848498	46613.795492	70623.922906	58258.518631	35169.840434	126264.260419	37279.546293	219633.804477	18913.660631	102317.067372	196225.462092	59687.260036	71916.232542	101681.218349	43402.191202
hsa-mir-10b	93787.861313	41519.257070	15394.337849	33752.833817	24771.669199	52515.480672	31114.097848	32502.083737	44909.203929	22928.753850	34089.050561	80253.988374	42180.549601	62284.465885	42406.102353	67253.246834	29076.545624	29577.699904	37889.141918	58479.483247	28496.486087	28000.491834	20975.445282	44504.956463	64421.956767	29612.609292	55549.570632	43900.088462	20295.985782	18106.574594	50600.953737	18610.216023	33668.538536	71586.552818	8603.731744	32712.272450	31347.007782	27629.710094	34106.627003	13920.590108	63640.038218	14059.971895	36338.136184	54780.352760	17286.717004	15100.132714	57350.809651	26811.739869	27856.028482	53826.560375	31234.039630	69088.127218	37400.696489	49427.402837	10169.644454	40640.220276	29281.858916	45331.712822	38275.512050	26849.299731
hsa-mir-1178	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.069163	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.216401	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1179	0.000000	0.000000	0.000000	0.100624	0.000000	0.000000	0.000000	0.000000	0.000000	0.562904	0.000000	0.174500	0.000000	0.150565	0.000000	0.000000	0.000000	0.421014	0.000000	0.309804	0.626310	0.226861	0.069163	0.000000	0.000000	0.104827	0.000000	0.000000	0.000000	0.000000	0.000000	0.181692	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.110061	0.000000	0.150005	0.000000	0.000000	0.178051	0.343791	0.674385	0.000000	0.000000	0.000000	0.250234	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1180	116.432977	9.437427	18.127719	4.930565	14.248875	27.772635	6.073839	13.411870	8.007529	15.761302	5.589511	4.362502	3.907855	6.624870	9.613335	8.231087	11.251066	23.155764	59.886679	10.223523	23.643209	26.315825	5.671395	6.146612	8.825472	6.079940	14.221600	4.880299	31.240287	12.614501	6.275358	25.982025	6.924833	14.162254	10.604006	6.581895	22.504751	5.605086	89.156162	10.516358	18.443753	11.586436	4.402448	11.680199	7.950261	19.512318	24.279450	20.831913	27.847090	11.194787	24.142782	4.465888	4.988385	57.553741	17.766918	7.237749	22.323711	10.993970	46.019018	22.722109
hsa-mir-1181	3.295273	0.200796	1.673328	0.301871	0.000000	0.000000	0.155739	0.602781	0.186222	1.125807	0.229706	0.523500	0.279133	0.000000	0.721000	0.658487	0.710594	0.421014	0.940628	0.619607	0.156578	0.680582	0.553307	0.366962	0.210130	0.157240	0.355540	0.770574	1.275114	0.140161	0.000000	0.000000	0.432802	0.404636	0.149352	0.000000	2.109820	0.560509	0.627860	0.328636	2.078169	0.167919	0.660367	0.000000	0.450015	0.300190	0.229051	0.178051	0.343791	0.674385	0.248895	0.252786	0.184755	0.000000	0.870927	1.292455	0.253679	0.274849	0.586230	2.305141
hsa-mir-1182	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1183	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1184-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1184-2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1184-3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1185-1	1.098424	0.200796	0.557776	0.603743	0.000000	0.000000	0.155739	0.301390	0.186222	0.000000	0.000000	0.349000	0.558265	0.150565	0.721000	0.000000	0.118432	0.210507	0.313543	0.000000	0.156578	0.907442	0.138327	0.366962	0.630391	0.104827	0.000000	0.513716	0.318778	0.000000	0.000000	0.181692	0.000000	0.000000	0.448057	1.012599	0.703273	0.000000	0.000000	0.328636	0.259771	0.167919	0.550306	0.440762	0.300010	0.000000	0.229051	0.356101	0.000000	0.269754	0.000000	0.337048	0.184755	0.000000	0.348371	0.000000	0.000000	0.274849	1.172459	0.000000
hsa-mir-1185-2	0.000000	0.200796	0.557776	0.704366	0.000000	0.000000	0.000000	0.150695	0.372443	0.000000	0.076569	0.000000	0.000000	0.150565	0.480667	0.000000	0.118432	0.000000	0.000000	0.000000	0.156578	0.000000	0.207490	0.091740	0.000000	0.157240	0.000000	0.000000	0.000000	0.000000	0.000000	0.363385	0.000000	0.000000	0.000000	0.506300	0.000000	0.560509	0.000000	0.000000	0.000000	0.083960	0.110061	0.220381	0.000000	0.600379	0.000000	0.000000	0.000000	0.134877	0.000000	0.505572	0.184755	0.250234	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1193	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.155739	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.150565	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.600379	0.229051	0.000000	0.000000	0.000000	0.000000	0.000000	0.184755	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1197	2.196849	0.000000	0.557776	0.201248	0.000000	0.514308	0.155739	0.000000	0.000000	0.562904	0.229706	0.000000	0.000000	0.301130	0.000000	0.000000	0.355297	0.210507	0.000000	0.000000	0.156578	0.226861	0.000000	0.091740	0.630391	0.104827	0.355540	0.256858	0.000000	0.140161	0.196105	0.000000	0.000000	0.000000	0.000000	0.253150	0.351637	0.000000	0.627860	0.000000	0.519542	0.000000	0.110061	0.000000	0.000000	0.000000	0.687154	0.356101	0.000000	0.000000	0.497789	0.589834	0.000000	0.000000	0.000000	0.000000	0.253679	0.000000	0.000000	0.000000
hsa-mir-1200	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
