ID	6529	6679	6627	6164	6675	6321	6924	4323	5796	6570	5656	5661	A0XF	6677	6386	6606	5868	5659	6717	5861	6534	6530	6625	3489	5656	A1D9	6719	5864	6648	A1D4	5538	5661	6599
hsa-let-7i	653.931470	410.073581	239.992242	420.287613	323.221161	410.566608	449.416253	347.111959	203.632169	445.592831	400.696390	739.117026	747.846263	519.585156	315.769782	274.846634	570.415359	225.133815	273.659968	381.290482	657.752196	627.759438	690.109548	720.633267	446.680584	376.042895	209.472214	276.244066	285.152763	361.921146	416.437801	335.843614	312.838017
hsa-mir-1-1	0.000000	0.097059	0.154784	0.000000	0.000000	0.000000	0.201803	0.307860	0.000000	0.000000	0.000000	0.000000	0.181692	0.110128	0.000000	0.000000	0.161134	0.238742	0.221318	0.000000	0.000000	0.000000	0.254184	0.000000	0.000000	0.000000	0.058807	0.000000	0.000000	0.191493	0.000000	0.000000	0.000000
hsa-mir-1-2	6.663057	64.350008	158.575977	30.020544	3.898315	53.008199	69.823989	164.397150	11.888130	12.693049	32.877652	5.846674	40.880809	34.470147	17.230200	13.941496	43.345122	160.912186	159.570430	33.719566	14.016286	1.634790	35.331575	13.596854	22.580360	32.153975	150.841164	10.850351	34.855054	12.447024	8.129221	24.635235	24.288666
hsa-mir-100	3258.615714	2716.870932	1875.282819	3056.145449	488.306326	1339.033196	2152.031848	3684.620385	336.702532	3549.043353	4990.724906	1485.055171	3238.668521	2250.691358	836.543777	350.529040	2423.459605	2497.481271	2621.846188	1047.900373	7267.866247	675.168354	2032.963597	5101.910482	5393.832277	1332.731780	1556.222119	1050.138005	485.775159	728.438117	2450.590505	715.930098	974.785126
hsa-mir-101-1	5308.552853	6547.686122	6429.331030	6172.061530	4780.012153	6907.857264	7991.819696	10345.475684	5294.052905	7899.919984	1245.241088	5470.537879	5642.278387	5617.422556	3741.766426	4723.378813	6430.546935	4951.750218	6307.347698	6266.435587	5414.170262	5397.143087	7783.113947	10922.188088	1258.341904	5486.362029	6305.513518	7063.285111	6443.793756	6318.492141	5335.355292	3798.099668	10397.492114
hsa-mir-101-2	29.507825	32.708828	31.421106	86.275256	17.288180	65.848694	37.131832	35.403881	61.358092	27.724292	9.760553	43.850054	33.613109	36.342328	36.570220	19.916423	72.027024	80.933577	30.099277	42.581760	25.330637	62.589111	50.074247	51.503235	12.727112	46.284421	40.047888	144.866846	35.952851	50.937050	44.525958	43.740111	52.139670
hsa-mir-103-1	19010.082919	8367.539294	7907.051724	14191.874007	14514.613173	13398.563050	8200.484449	10285.596947	17371.242919	13980.558591	26948.887066	15450.810227	15582.129091	10845.321437	25153.981723	12670.828137	20833.695885	25110.179486	7876.161838	15480.523276	25727.652088	12132.478727	10017.391269	13095.830628	44528.881307	18980.361419	12674.597913	41630.449955	14968.736115	8650.681369	19304.497140	24199.090910	7475.565602
hsa-mir-103-1-as	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-103-2	11.041638	5.823530	2.476540	4.056830	6.271202	2.304704	5.852300	7.850426	4.985345	8.517704	26.199379	10.718902	12.536781	14.316674	9.845828	11.949854	7.734446	6.923521	3.319773	4.539172	6.079353	9.341658	21.351456	4.532285	47.213481	12.255999	4.998635	10.850351	11.526868	9.191648	7.574956	7.290019	5.181582
hsa-mir-103-2-as	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-105-1	0.000000	0.000000	0.232176	1.893187	0.338984	0.000000	0.000000	80.043556	0.000000	0.000000	0.000000	0.000000	0.726770	0.330385	0.000000	1.991642	0.000000	0.716226	0.000000	0.216151	0.675484	0.233541	0.254184	0.206013	0.410552	0.576753	0.470460	2.346022	0.274449	0.000000	68.728865	0.000000	18.135537
hsa-mir-105-2	0.000000	0.097059	0.077392	0.811366	0.000000	0.329243	0.000000	80.197486	0.000000	0.000000	0.513713	0.487223	0.726770	0.110128	0.000000	0.796657	0.000000	0.716226	0.000000	0.000000	1.350967	0.000000	0.254184	0.206013	1.231656	0.000000	0.176422	4.692044	0.274449	0.000000	72.054455	0.000000	22.345573
hsa-mir-106a	9.518653	7.085295	7.197446	7.302294	2.542379	3.950922	12.108206	12.314393	4.218369	12.024994	36.987359	24.361141	12.718474	14.536931	11.604012	26.688006	9.345788	8.355974	1.991864	4.323021	4.390644	18.216234	19.317984	4.532285	32.433609	13.842070	3.352026	15.249142	26.072678	17.808818	6.651181	8.798298	10.039315
hsa-mir-106b	372.179338	440.064762	192.164056	590.133572	787.629121	460.611616	632.653774	527.671750	299.504188	551.646597	1208.253729	1253.137106	1377.410719	372.013280	852.719066	678.353358	358.523778	359.068142	221.096893	474.451592	719.896692	595.063634	788.987123	278.323483	1263.679080	747.615956	492.983034	515.831542	770.927921	794.503088	227.802932	480.638465	470.714346
hsa-mir-107	90.427205	43.385300	29.563701	71.941123	68.644242	56.629877	43.791346	53.413681	57.523212	68.642674	146.922010	106.214576	91.391319	47.134898	75.250260	89.225574	52.852045	55.388171	33.861686	89.702693	118.209637	60.720779	57.445583	46.558925	170.789635	68.777784	45.164138	137.535528	78.766932	65.299000	50.438119	86.726083	40.966883
hsa-mir-10a	43504.813773	44362.487963	24734.060193	32546.326297	99078.217995	66766.954228	18480.553313	26667.742124	193803.753044	53915.062457	73835.501803	69148.124996	43677.782916	35345.997129	84573.556074	109887.667393	49693.812637	99501.983947	29989.392218	91867.229639	54784.087564	152465.438784	58056.132977	27241.503202	66350.541621	146758.526102	90042.119087	86923.919686	38465.159080	211747.232739	219633.804477	95692.051517	156924.050961
hsa-mir-10b	76959.072076	28066.018255	39179.178549	22868.352072	20917.341315	67253.246834	14884.416073	81034.402874	50241.923453	22682.812893	84838.727409	37119.070925	18610.216023	28433.135789	31347.007782	25390.650674	24903.464452	89263.289580	36763.721342	40845.202549	49588.605131	16232.999642	35291.160142	38003.001197	78037.315072	43642.315726	29846.556017	25658.440341	51021.760806	17731.263783	37400.696489	50101.280982	46530.121184
hsa-mir-1178	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1179	0.380746	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.231439	0.000000	0.167014	0.000000	0.487223	0.181692	0.110128	0.000000	0.000000	0.161134	0.000000	0.000000	0.432302	0.168871	0.000000	0.254184	0.000000	0.000000	0.432565	0.000000	0.000000	0.000000	0.191493	0.000000	0.000000	0.000000
hsa-mir-1180	12.945368	2.911765	2.166973	4.056830	14.576308	8.231087	20.987557	11.082954	5.368833	14.196173	38.528499	41.413940	25.982025	6.938081	22.504751	11.153197	6.284237	8.117232	5.200978	17.724388	10.469996	13.078322	9.150624	3.296207	49.676793	9.804799	16.701322	7.331318	17.015853	4.595824	4.988385	30.668354	7.448524
hsa-mir-1181	1.332611	0.291177	0.619135	0.540911	0.169492	0.658487	0.000000	0.615720	0.383488	0.334028	2.054853	1.461668	0.000000	0.440513	2.109820	1.194985	0.161134	0.000000	0.331977	0.000000	0.168871	0.000000	0.762552	1.030065	0.000000	0.720941	0.235230	0.000000	1.372246	0.000000	0.184755	1.005520	0.647698
hsa-mir-1182	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1183	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1184-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1184-2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1184-3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1185-1	0.190373	0.388235	0.309568	0.000000	0.169492	0.000000	0.000000	0.153930	0.000000	0.668055	0.513713	0.974446	0.181692	0.220257	0.703273	0.000000	0.483403	0.477484	0.331977	0.000000	0.506613	0.233541	0.762552	0.206013	0.410552	0.432565	0.000000	0.000000	0.548898	0.191493	0.184755	0.251380	0.000000
hsa-mir-1185-2	0.190373	0.097059	0.154784	0.270455	0.000000	0.000000	0.000000	0.307860	0.000000	0.668055	0.000000	0.487223	0.363385	0.110128	0.000000	0.398328	0.000000	0.000000	0.000000	0.432302	0.168871	0.000000	0.762552	0.000000	0.000000	0.432565	0.058807	0.000000	0.000000	0.000000	0.184755	0.251380	0.000000
hsa-mir-1193	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.410552	0.000000	0.000000	0.000000	0.000000	0.000000	0.184755	0.000000	0.000000
hsa-mir-1197	0.000000	0.291177	0.232176	0.270455	0.338984	0.000000	0.403607	0.153930	0.000000	0.167014	0.000000	0.487223	0.000000	0.110128	0.351637	0.000000	0.483403	0.000000	0.110659	0.000000	0.506613	0.000000	0.508368	0.000000	0.410552	0.000000	0.058807	0.000000	0.548898	0.000000	0.000000	0.000000	0.000000
hsa-mir-1200	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1202	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1203	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1204	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.398328	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1205	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1206	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1207	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1208	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-122	0.000000	0.097059	0.000000	0.000000	0.000000	0.000000	0.403607	0.000000	0.000000	0.000000	0.000000	0.000000	0.181692	0.000000	0.000000	0.000000	0.000000	0.238742	0.000000	0.000000	0.000000	0.233541	0.000000	0.000000	0.821104	127.750769	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1224	0.000000	0.097059	0.232176	0.000000	0.169492	1.975461	0.201803	258.294398	0.000000	0.167014	0.000000	0.000000	0.000000	0.000000	1.054910	1.991642	0.000000	0.000000	0.663955	0.864604	0.000000	0.000000	1.016736	0.206013	0.000000	0.288376	0.176422	0.293253	0.274449	0.000000	0.000000	3.016559	0.809622
hsa-mir-1225	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.513713	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1226	0.380746	0.582353	0.077392	0.000000	0.677968	0.658487	3.228855	0.769650	1.150464	0.835069	1.541140	1.948891	3.270465	0.550641	0.351637	0.796657	0.644537	0.238742	0.221318	1.296906	1.013225	0.934166	0.254184	0.206013	3.694968	1.297694	1.411379	0.586505	0.823348	0.957463	0.000000	1.005520	0.000000
hsa-mir-1227	0.000000	0.000000	0.000000	0.270455	0.000000	0.000000	0.000000	0.153930	0.000000	0.501041	0.513713	0.000000	0.908462	0.220257	0.000000	0.000000	0.322269	0.000000	0.000000	0.864604	0.000000	0.233541	0.000000	0.000000	0.410552	0.000000	0.117615	0.000000	0.274449	0.000000	0.000000	0.251380	0.161924
hsa-mir-1228	1.142238	0.485294	0.154784	0.540911	1.186444	0.329243	2.219838	0.307860	0.000000	1.837152	0.513713	1.948891	3.633850	0.330385	2.109820	0.398328	0.644537	0.238742	0.331977	0.864604	1.519838	1.167707	2.541840	1.648104	0.410552	0.865129	0.588075	0.586505	0.000000	0.765971	0.369510	1.508280	0.000000
hsa-mir-1229	0.571119	0.000000	0.077392	0.000000	0.000000	0.000000	1.412624	0.307860	0.000000	0.334028	0.513713	0.487223	5.995852	0.110128	0.703273	0.796657	0.322269	0.000000	0.110659	0.648453	1.013225	0.934166	0.254184	0.000000	3.284416	0.720941	0.588075	0.293253	0.274449	0.191493	0.000000	0.000000	0.000000
hsa-mir-1231	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.351637	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.410552	0.288376	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1233-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1233-2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1234	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.167014	0.000000	0.487223	0.726770	0.000000	0.000000	0.398328	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.254184	0.206013	0.410552	0.000000	0.058807	0.000000	0.000000	0.191493	0.000000	0.000000	0.000000
hsa-mir-1236	0.000000	0.000000	0.077392	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.181692	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1237	0.190373	0.097059	0.000000	0.000000	0.000000	0.000000	0.201803	0.000000	0.000000	0.167014	0.000000	0.000000	0.000000	0.000000	0.000000	0.398328	0.161134	0.000000	0.000000	0.000000	0.168871	0.000000	0.000000	0.000000	0.821104	0.144188	0.058807	0.000000	0.000000	0.000000	0.000000	0.251380	0.161924
hsa-mir-1238	0.000000	0.000000	0.000000	0.270455	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.110128	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.168871	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.161924
hsa-mir-124-1	0.000000	0.097059	0.000000	0.270455	0.000000	0.000000	0.000000	7.080776	0.000000	0.000000	0.000000	0.000000	0.181692	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.168871	0.000000	0.000000	0.206013	0.000000	0.000000	0.117615	0.000000	0.000000	0.000000	0.184755	0.000000	0.000000
hsa-mir-124-2	0.000000	0.000000	0.000000	0.270455	0.000000	0.000000	0.000000	4.002178	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.117615	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-124-3	0.000000	0.000000	0.154784	0.000000	0.000000	0.000000	0.000000	5.387547	0.000000	0.000000	0.000000	0.487223	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.410552	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1243	0.000000	0.000000	0.077392	0.000000	0.000000	0.000000	0.000000	0.307860	0.000000	0.334028	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.110659	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.274449	0.000000	0.000000	0.000000	0.000000
hsa-mir-1244-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.058807	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1244-2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.398328	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1244-3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1245	1.332611	2.329412	1.083486	1.081821	1.186444	0.000000	2.421641	0.615720	0.000000	1.336110	0.513713	0.487223	2.907080	1.872181	1.758184	1.991642	3.383820	1.193711	1.217250	1.513057	2.026451	1.401249	1.525104	5.562349	0.410552	1.009318	0.646882	0.293253	0.548898	1.914927	3.879855	1.508280	0.485773
hsa-mir-1246	0.190373	0.000000	0.000000	0.270455	0.000000	0.000000	0.000000	0.307860	0.000000	0.000000	0.513713	0.000000	0.181692	0.110128	2.109820	0.000000	0.000000	0.238742	0.331977	0.432302	0.000000	0.467083	0.254184	0.206013	0.000000	0.000000	0.000000	0.000000	0.274449	0.000000	0.184755	0.754140	0.000000
hsa-mir-1247	461.845050	143.064724	416.677921	309.941830	4.067807	55.971390	106.955821	89.125421	15.339523	573.358392	1307.914113	41.413940	525.454663	1197.314500	602.705352	665.208519	184.498753	26.739117	38.620028	19.237445	56.909497	393.517356	141.580486	121.753648	910.193801	31.144657	666.935534	1143.978876	1003.111980	1809.031254	221.151752	42.985971	11.334711
hsa-mir-1248	3.045969	1.941177	1.160878	2.163643	0.847460	0.987730	2.421641	1.539299	0.000000	1.002083	12.329120	4.385005	7.631084	3.083591	6.681098	3.186628	0.966806	1.671195	1.991864	1.729209	1.182096	1.634790	3.558576	2.266142	3.694968	2.739576	1.293764	1.466264	0.823348	12.638516	1.662795	0.502760	1.295396
hsa-mir-1249	1.522985	1.455883	1.238270	2.434098	0.677968	2.963191	0.403607	0.461790	1.150464	0.501041	6.678273	7.308342	1.453540	1.321539	1.758184	1.194985	0.966806	1.671195	0.553296	1.513057	2.195322	1.634790	3.558576	0.412026	5.337176	1.441882	0.529267	1.173011	0.548898	1.914927	0.739020	0.502760	0.809622
hsa-mir-1250	0.000000	0.194118	0.000000	0.000000	0.169492	0.000000	0.000000	0.000000	0.766976	0.167014	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.337742	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1251	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.307860	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.398328	0.000000	0.000000	0.000000	0.216151	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.117615	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
